# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  4 07:43:34 2015
#
# CONSTRAINT:  order by kepid desc
#
# COLUMN kepid:          (not found)
# COLUMN tce_plnt_num:   Planet Number
# COLUMN tce_period:     Orbital Period [days]
# COLUMN tce_time0bk:    Transit Epoch [BKJD]
# COLUMN tce_duration:   Transit Duration [hrs]
# COLUMN tce_ingress:    Ingress Duration [hrs]
# COLUMN tce_depth:      Transit Depth [ppm]
#
rowid,kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_ingress,tce_depth
12987,8244755,1,1.140790,132.471,1.5550,1.2780000e-01,2.3140000e+03
12988,8244755,2,1.140290,132.564,1.5000,5.5590000e-02,1.7780000e+03
12989,8244755,3,1.199150,132.644,3.5150,3.0420000e+00,2.1850000e+03
12929,8244295,1,1.092040,132.108,2.4170,1.9710000e-02,7.1840000e+01
12928,8244190,1,1.092050,132.114,1.1770,2.1390000e-02,9.1770000e+01
12927,8244173,1,1.092060,132.105,1.5000,5.0360000e-01,4.0250000e+05
12925,8243804,1,0.986146,131.872,2.0090,4.9910000e-02,2.0320000e+01
12926,8243804,2,0.986134,132.122,2.1720,4.8830000e-02,1.8800000e+01
12861,8243283,1,1.759290,132.067,2.1230,2.6940000e-02,1.9750000e+02
12860,8243263,1,1.759280,132.075,3.0140,1.5070000e+00,3.1680000e+04
12859,8242709,1,443.098000,292.320,12.3800,4.6680000e-01,9.2130000e+02
12803,8242681,1,4.020630,133.638,4.2780,1.4210000e+00,2.0790000e+04
12858,8242681,2,4.020620,131.629,4.0680,1.1780000e+00,9.6670000e+02
12802,8242434,1,44.964100,144.560,5.1050,2.7360000e-01,8.1600000e+02
12801,8242350,1,6.993680,131.992,14.0100,7.0040000e+00,1.9880000e+03
12738,8241079,1,10.919200,134.272,4.5680,5.3390000e-02,9.3530000e+01
12736,8240904,1,6.618340,135.346,3.7130,8.7540000e-02,5.7580000e+02
12737,8240904,2,107.721000,138.752,8.0140,2.8610000e-01,1.4220000e+03
12735,8240861,1,0.897209,132.199,1.0570,2.6690000e-01,1.0130000e+03
12675,8240797,1,4.915380,132.696,2.8780,2.4510000e-01,2.2010000e+02
12676,8240797,2,13.093900,144.526,2.1810,5.3030000e-02,3.9680000e+02
12674,8240123,1,2.301160,132.202,3.3180,2.9510000e+00,9.0390000e+02
12672,8240109,1,2.301190,132.192,4.0820,2.1320000e+00,6.2400000e+04
12673,8240109,2,2.301230,133.544,5.0000,6.3790000e-02,1.9190000e+02
12616,8236479,1,0.912882,131.576,1.6160,6.1310000e-01,1.3830000e+02
12617,8236479,2,0.912907,131.999,1.7500,5.5710000e-01,1.5930000e+02
12615,8235924,1,0.587994,132.064,1.1720,1.6990000e-02,2.6350000e+02
12553,8235853,1,2.592570,134.088,8.1700,5.9420000e-02,5.5610000e+01
12614,8235853,2,2.592450,132.896,7.4710,1.1910000e-01,1.6370000e+02
12552,8234889,1,411.330000,409.012,5.6590,3.4300000e-01,9.4930000e+02
12551,8234477,1,2.014330,131.941,7.4720,1.4750000e+00,5.1300000e+04
12550,8233804,2,1.327090,132.519,2.5330,2.3880000e-02,9.9220000e+01
13474,8233804,1,1.327110,132.009,1.5570,2.4220000e-02,1.5880000e+02
13473,8233802,1,69.380000,154.172,3.3310,1.4950000e-01,6.1350000e+02
13472,8233702,1,41.697700,134.245,5.4150,1.6990000e-01,6.9700000e+02
13471,8233504,1,3.868220,134.539,2.5760,2.5430000e-02,9.6220000e+01
13409,8233326,1,3.740990,132.233,4.0260,1.3450000e-01,3.0900000e+01
13407,8233072,1,0.512728,131.893,1.5400,9.1570000e-03,4.1310000e+01
13408,8233072,2,0.512727,131.645,1.4150,5.4960000e-02,5.2060000e+01
13351,8231877,1,1.307770,131.775,2.0610,1.0740000e+00,1.4830000e+04
13350,8231830,1,6.918720,137.135,1.6040,9.4080000e-03,4.0700000e+01
13349,8231667,1,42.877700,156.064,1.9320,7.7260000e-02,1.0410000e+03
13288,8231370,1,0.654986,132.133,4.7530,1.7280000e-04,1.5340000e-03
13289,8231370,2,1.170850,132.111,1.4350,4.3270000e-02,5.9700000e+02
13347,8231370,3,1.170860,131.966,1.5030,1.8300000e-01,5.9040000e+02
13348,8231370,4,3.447830,133.242,2.0000,4.8900000e-02,7.1110000e+02
13286,8230809,1,4.078350,132.160,6.2290,9.8890000e-01,3.8180000e+04
13287,8230809,2,2.039140,132.169,5.4080,1.6800000e-01,9.9800000e+02
13226,8230616,1,2.240490,133.341,1.4560,5.5270000e-02,4.6190000e+02
13227,8230616,2,6.827740,131.794,2.3200,4.8880000e-02,5.8020000e+02
13225,8229696,1,10.128100,139.115,3.4460,1.3850000e-01,4.7440000e+02
13224,8229458,1,1.646800,132.062,1.2260,3.9410000e-02,2.8930000e+02
13168,8229074,1,0.524246,131.583,1.1690,1.2990000e-02,1.2550000e+02
13167,8229048,1,2.739480,131.931,3.4290,6.4160000e+00,3.2040000e+04
13108,8227661,1,1.853760,132.661,1.5880,5.0080000e-02,6.7760000e+02
13166,8227661,2,1.853690,131.757,1.6830,1.2940000e-01,2.1770000e+02
13107,8227464,1,4.258930,135.615,4.1100,9.4900000e-02,2.5390000e+01
13106,8227086,1,13.808500,141.615,3.7120,4.8730000e-02,2.0240000e+02
13045,8226994,1,7.156820,138.350,2.5980,9.1910000e-02,8.7640000e+02
13046,8226994,2,17.648300,133.545,2.0450,5.0650000e-02,8.1070000e+02
13105,8226994,3,4.148060,133.394,2.6130,3.3380000e-02,1.9970000e+02
13044,8226050,1,34.268500,147.052,4.8370,2.4720000e-01,6.7210000e+02
13043,8223931,1,4.420630,132.356,15.9400,1.0910000e-01,3.3990000e+01
12986,8223655,1,280.160000,286.940,2.7280,1.8560000e+00,1.3200000e+04
12984,8223568,1,2.025510,132.753,8.3710,8.7370000e-02,1.6570000e+01
12985,8223568,2,2.025530,133.487,4.8810,2.6200000e-02,1.8140000e+01
12923,8223328,1,35.516200,165.930,2.4920,5.1490000e+00,1.0950000e+04
12924,8223328,2,35.516200,135.553,1.3490,4.1600000e-02,3.6320000e+02
12921,8222813,1,8.704200,139.954,2.9750,1.7640000e-01,1.1150000e+03
12922,8222813,2,2.466990,132.899,1.6700,2.6030000e-02,3.1080000e+02
12856,8222690,1,2.491010,132.863,6.2830,6.8810000e-02,5.0750000e+01
12857,8222690,2,2.490980,131.926,5.6840,5.9310000e-02,5.5570000e+01
12855,8222627,1,1.121710,131.581,1.1330,1.8470000e-02,7.5530000e+01
12800,8222156,1,385.074000,503.931,9.2900,1.7450000e-01,2.3330000e+02
12799,8219673,1,20.131500,149.128,3.2490,5.4270000e+00,8.1760000e+03
12798,8219268,1,6.246750,136.379,10.4300,7.5810000e-01,3.9840000e+02
12797,8218803,1,359.045000,219.616,6.6350,1.0740000e-02,1.7200000e+00
12796,8218649,1,502.999000,518.139,6.8340,5.3400000e-02,7.1770000e+01
12733,8218379,1,16.571100,133.904,2.9280,7.5320000e-02,6.3310000e+02
12734,8218379,2,10.138400,137.716,3.9520,3.7010000e-02,8.8810000e+01
12732,8218274,1,1.187370,132.273,2.6980,2.7780000e-01,1.5310000e+04
12671,8217331,1,459.193000,260.459,3.1580,1.2200000e-01,1.8430000e+02
12670,8216910,1,0.970056,131.971,5.4370,2.8560000e-02,2.7800000e+01
12668,8216763,1,6.333600,133.707,2.3240,2.5140000e-02,1.3280000e+02
12669,8216763,2,13.297100,136.568,2.8460,3.9610000e-02,1.7650000e+02
12612,8213326,1,0.726275,132.007,1.2950,3.4500000e-02,2.3530000e+01
12613,8213326,2,0.726289,131.518,1.4710,1.7430000e-02,3.8590000e+01
12610,8212251,1,1.548730,131.937,4.8700,7.1110000e-02,7.9560000e+01
12611,8212251,2,1.548660,132.731,2.6230,9.3480000e-01,1.2710000e+02
12549,8212002,1,14.796900,142.729,5.2560,8.1270000e-02,5.6430000e+01
12548,8211521,1,1.694210,132.008,3.8330,6.6250000e-02,8.8680000e+01
12547,8210721,1,22.672800,138.153,6.4520,1.7640000e+00,6.6210000e+04
12546,8210018,1,132.998000,258.381,7.5900,5.9690000e-01,1.2680000e+03
13468,8198031,1,0.651455,131.537,2.3400,2.5920000e-02,7.6120000e+01
13469,8198031,2,0.651445,131.694,2.3640,5.5240000e-02,2.5000000e+01
13470,8198031,3,0.651474,131.963,2.0000,3.8940000e-02,4.4430000e+02
13467,8197793,1,15.231100,143.731,3.9900,1.7250000e-01,2.5970000e+02
13404,8197788,1,0.610104,131.517,1.7850,9.7600000e-02,9.3750000e+01
13405,8197788,2,0.610108,131.834,1.5330,1.2480000e-01,2.5340000e+02
13406,8197788,3,0.881661,132.032,3.0000,4.4250000e-02,2.5310000e+02
13403,8197761,1,9.868670,138.998,2.8470,4.6650000e+00,5.4600000e+03
13402,8197653,1,0.664103,131.692,4.5000,1.5490000e-02,8.7140000e+00
13346,8197560,1,1.024240,132.531,1.7020,2.9690000e-01,1.3290000e+03
13344,8197544,1,1.468500,131.518,1.7300,6.3380000e-02,4.1270000e+01
13345,8197544,2,1.468640,132.609,5.0010,2.6720000e-02,3.3670000e+01
13285,8197406,1,4.154710,132.614,1.2110,5.8910000e-02,1.6130000e+03
13282,8197355,1,0.613991,131.828,2.0640,1.5190000e-02,5.1800000e+01
13283,8197355,2,0.613995,132.041,1.9830,2.4020000e-02,9.3110000e+01
13284,8197355,3,0.613996,131.625,1.7200,1.6050000e-02,7.9080000e+01
13223,8197343,1,11.791600,134.544,3.2360,2.4530000e-01,3.9530000e+02
13221,8197220,1,0.673265,131.648,2.1880,4.8000000e-03,1.5060000e-01
13222,8197220,2,0.673231,132.039,2.2440,5.2390000e-03,6.2970000e+00
13220,8197176,1,9.358970,133.479,3.3120,1.1560000e-01,1.6090000e+03
13164,8197019,1,0.541086,131.927,2.1350,1.5870000e-02,3.4920000e+01
13165,8197019,2,0.820580,131.726,3.0950,5.2700000e-02,5.5370000e+01
13162,8196903,1,0.594354,132.068,2.1460,1.2640000e-02,3.3130000e+01
13163,8196903,2,0.594350,131.672,1.9080,9.6120000e-03,2.9030000e+01
13104,8196840,1,1.125950,132.598,3.3780,5.1050000e-02,1.4590000e+02
13103,8196226,1,4.027430,133.124,1.3300,1.6480000e-02,9.4110000e+01
13101,8196180,1,3.671660,132.091,4.2490,4.1100000e+00,1.4240000e+05
13102,8196180,2,3.671660,133.571,4.3580,2.1790000e+00,4.1840000e+04
13042,8195877,1,0.755103,131.960,1.9210,3.2300000e-01,4.8080000e+04
13041,8194969,1,5.964790,133.548,6.8160,3.4080000e+00,4.1470000e+01
13040,8194874,1,0.697893,131.533,2.5340,1.0560000e-02,2.0390000e+01
12983,8193712,1,3.184980,134.234,5.6820,7.1220000e-03,4.1650000e-03
12980,8193441,1,8.256820,131.652,14.8100,2.1350000e-01,6.7050000e+01
12981,8193441,2,8.256020,136.290,14.9500,1.2170000e-01,4.5550000e+01
12982,8193441,3,2.752610,132.888,8.9090,4.5690000e-02,3.0740000e+01
12919,8193315,1,2.623870,134.005,4.5210,1.7450000e+00,2.3310000e+05
12920,8193315,2,2.623850,132.696,3.5000,2.8160000e-01,8.7670000e+03
12917,8193178,1,10.640300,137.214,5.5610,4.6810000e-01,4.3770000e+02
12918,8193178,2,4.938850,135.956,4.4110,4.6700000e-02,1.1620000e+02
12854,8192911,1,7.538810,135.342,3.1270,7.4620000e-02,4.2020000e+02
12853,8192861,1,0.552118,131.797,1.9410,9.7690000e-03,2.9820000e+01
12851,8192637,1,514.706000,382.992,14.4800,1.4000000e-01,1.3500000e+02
12852,8192637,2,402.757000,373.038,12.1200,1.0320000e-01,9.8430000e+01
12793,8192427,1,4.389880,134.074,11.8900,7.0720000e-02,4.2700000e+01
12794,8192427,2,4.389680,135.600,11.4200,1.2540000e-01,3.3990000e+01
12795,8192427,3,4.389780,132.640,9.9550,4.0400000e-01,3.6830000e+01
12731,8191672,1,3.548460,133.547,4.5430,3.3110000e-01,7.3510000e+03
12728,8191611,1,0.508113,131.616,0.9617,1.7080000e-02,2.0110000e+02
12729,8191611,2,0.508119,131.779,0.8249,1.7590000e-02,2.9010000e+02
12730,8191611,3,0.508119,131.948,1.5000,2.3030000e-02,2.7710000e+02
12666,8191602,1,0.527339,131.846,1.5290,1.2710000e-02,8.0590000e+01
12667,8191602,2,22.218700,140.338,16.8500,4.6110000e-01,4.5810000e+02
12727,8191602,3,1.208600,131.907,2.5250,1.8640000e-02,6.3330000e+01
12608,8191589,1,6.161090,133.844,10.4500,7.1840000e-02,5.0390000e+01
12609,8191589,2,1.174940,131.936,1.6500,4.3270000e-01,3.0170000e+01
12665,8191589,3,0.663610,131.896,2.7000,4.9360000e-02,2.4130000e+01
12606,8191020,1,1.648350,131.736,4.5570,3.4420000e-02,5.5710000e+01
12607,8191020,2,717.961000,132.836,11.1900,1.3300000e+00,1.0070000e+03
12544,8190872,1,0.550956,131.928,2.1760,1.7740000e-02,4.2260000e+01
12545,8190872,2,0.550974,131.646,2.2810,1.2140000e-02,3.3060000e+01
12543,8190627,2,0.556209,131.872,2.4460,2.4560000e-02,1.2150000e+02
13466,8190627,1,0.556201,131.578,1.9400,2.0550000e-02,1.0450000e+02
13465,8190354,1,1.615770,131.683,1.6860,2.2310000e-02,4.3430000e+01
13464,8189801,1,0.666826,131.708,0.8429,1.9290000e-02,4.9010000e+02
13401,8189641,1,0.970826,131.819,3.5250,2.6370000e-02,3.0480000e+00
13463,8189641,2,0.970802,132.256,2.0160,5.1050000e-02,3.2970000e+00
13400,8188360,1,2.999220,133.566,9.7430,6.9600000e-02,6.2720000e+01
13398,8188157,1,0.914584,131.612,2.3030,8.6970000e-03,6.6650000e+00
13399,8188157,2,1.828790,133.153,6.4190,1.7960000e-02,9.2140000e+00
13343,8187917,1,0.801107,131.905,6.1070,2.1750000e-02,1.4850000e+01
13341,8184075,1,0.796380,131.632,1.1240,2.9910000e-02,2.1780000e+01
13342,8184075,2,0.796387,131.991,2.9030,1.1380000e-02,1.9260000e+01
13340,8183911,1,8.307060,137.080,2.2010,4.0380000e-02,9.9400000e+01
13281,8183805,1,0.803743,131.800,1.9160,3.3020000e-02,8.2440000e+01
13280,8183404,1,2.369740,132.643,4.3210,5.5180000e-02,4.2990000e+01
13218,8183389,1,32.440000,142.263,3.0000,1.0070000e+00,2.9260000e+05
13219,8183389,2,32.440300,133.035,5.3310,4.3860000e+00,2.3710000e+04
13279,8183389,3,32.441900,142.408,25.6100,1.0020000e-01,2.5080000e+00
13217,8183288,1,66.650800,171.178,5.6480,1.1380000e-01,5.1380000e+02
13161,8182857,1,0.694095,131.872,1.7510,9.1140000e-04,2.6150000e-01
13216,8182857,2,0.694071,132.222,2.8350,3.3110000e-02,5.5170000e+01
13159,8182427,1,4.528450,132.332,6.8210,2.0010000e+00,5.1720000e+01
13160,8182427,2,4.529430,133.663,9.9530,9.5540000e-01,5.1270000e+01
13100,8181880,1,0.745698,132.264,3.3530,2.6000000e-02,2.1540000e+01
13158,8181880,2,0.745194,131.912,2.5950,1.7410000e-02,4.2780000e+01
13099,8181415,1,719.483000,131.539,8.0730,3.8040000e-01,3.6850000e+02
13098,8181016,1,0.709045,132.183,1.0550,3.4550000e-02,5.0680000e+02
13039,8180290,1,10.927800,139.931,2.2820,1.0330000e-01,9.2360000e+01
13037,8180063,1,5.795060,132.133,3.2140,1.1120000e+00,1.7850000e+03
13038,8180063,2,5.795000,135.459,2.7940,1.2620000e-01,1.2650000e+02
12979,8180020,1,5.803120,136.102,4.9250,9.0090000e-01,6.1060000e+04
13036,8180020,2,5.803130,133.242,4.3570,1.5440000e-01,1.6180000e+03
12978,8179747,1,17.946300,136.947,8.2130,7.2850000e+00,1.1410000e+05
12977,8179325,1,3.172800,133.981,5.0940,4.4190000e-01,2.7320000e+02
12916,8179190,1,0.662449,131.911,1.2440,7.6070000e-03,4.2230000e+01
12976,8179190,2,0.662441,131.588,1.2460,8.1320000e-03,4.0080000e+01
12915,8178825,1,473.050000,232.369,15.0200,3.9290000e-01,5.1060000e+02
12850,8178778,1,0.957076,132.450,2.1320,7.7430000e-02,3.9860000e+01
12913,8178778,2,8.613150,132.009,3.6160,2.3860000e-01,1.5830000e+02
12914,8178778,3,8.613380,132.970,3.2350,3.7250000e-02,1.5460000e+02
12849,8178616,1,1.018820,132.110,1.3590,1.2400000e-02,2.2790000e+01
12848,8177798,1,1.450200,131.986,3.1460,2.0460000e+00,2.0860000e+04
12789,8177748,1,0.763038,132.244,1.9760,2.2070000e-02,3.4750000e+01
12790,8177748,2,1.267560,132.530,2.3980,3.7650000e-02,5.2410000e+01
12791,8177748,3,5.070320,133.442,9.1570,9.3870000e-02,1.0160000e+02
12792,8177748,4,5.069160,136.249,15.2600,1.3350000e-01,7.3610000e+01
12664,8177179,1,1.441020,132.729,1.7870,2.0380000e-02,1.1550000e+02
12724,8177179,2,0.912207,131.901,3.0000,2.3990000e-02,6.1710000e+01
12725,8177179,3,0.806942,132.261,2.6680,1.1250000e-01,8.6590000e+01
12726,8177179,4,0.806990,131.819,2.5910,1.3610000e-01,9.1140000e+01
12663,8176783,1,1.233400,131.571,3.3200,3.3380000e-02,1.2340000e+02
12662,8176653,1,2.866670,134.068,0.9259,3.0540000e-02,7.3770000e+02
12605,8176650,1,15.801100,145.551,6.3860,1.2890000e+00,3.7920000e+04
12661,8176650,2,15.801200,139.246,4.5260,1.1200000e-01,7.5310000e+02
12604,8176634,1,3.633070,134.641,10.2100,5.6030000e-02,3.5450000e+01
12603,8176564,1,6.571520,132.753,3.4350,2.0980000e-01,5.7000000e+01
9624,8175399,1,0.779654,132.086,2.4710,1.5090000e-02,2.3970000e+01
9625,8175399,2,0.789855,132.142,1.1150,3.7260000e-01,4.3680000e+01
9623,8175177,1,0.692847,131.671,1.5600,8.6360000e-03,1.9090000e+01
9622,8175131,1,4.271170,132.115,2.8500,1.4080000e-01,1.9540000e+03
10534,8174625,1,17.444900,141.676,4.4430,4.9450000e-01,8.3880000e+02
10531,8174306,1,0.610623,131.708,2.0940,1.0240000e-02,2.8030000e+01
10532,8174306,2,0.610637,131.904,1.4310,1.5050000e-02,2.9920000e+01
10533,8174306,3,1.465550,132.585,2.2000,1.3950000e-02,4.4140000e+01
10473,8174072,1,1.678830,132.364,2.6030,7.0950000e-02,2.0380000e+01
10471,8173017,1,0.826422,131.576,1.8610,4.2380000e-02,1.4330000e+02
10472,8173017,2,0.511064,131.843,1.5720,1.8550000e-02,1.3540000e+02
10412,8172936,1,474.777000,442.141,7.3970,3.7430000e-01,7.5120000e+02
10410,8168581,1,2.881340,132.908,3.1840,1.5920000e+00,4.3850000e+03
10411,8168581,2,2.881350,134.346,2.9280,1.1230000e+00,7.0260000e+02
10409,8168509,1,414.430000,318.123,19.1600,5.5660000e+00,7.1210000e+02
10349,8168187,1,18.302700,142.891,8.1140,1.9780000e-01,1.9050000e+02
10350,8168187,2,35.502500,150.426,8.0980,2.6780000e-01,1.1860000e+02
10287,8167996,1,2.549570,132.605,1.6710,4.6710000e-02,5.3060000e+02
10347,8167996,2,13.969500,132.169,1.4060,4.3870000e-02,1.0740000e+03
10348,8167996,3,5.212330,132.707,2.1060,3.9670000e-02,4.5120000e+02
10285,8167978,1,22.052800,151.552,5.5420,8.1150000e+00,1.4370000e+04
10286,8167978,2,22.052700,142.387,3.3340,4.6250000e+00,1.0450000e+04
10225,8167938,1,2.565720,133.221,1.4690,4.5500000e-01,1.8140000e+03
10284,8167938,2,2.565720,131.929,1.3760,3.6070000e-02,6.6010000e+02
10163,8167922,1,1.025960,131.636,3.2990,1.5490000e-02,2.5890000e+01
10223,8167922,2,1.025920,131.999,3.0370,3.3250000e-02,3.1540000e+01
10224,8167922,3,1.025940,132.319,3.3560,1.9350000e-02,3.8050000e+01
10162,8167504,1,7.702680,138.389,2.4790,2.0160000e-02,8.0590000e+01
10161,8166912,1,459.293000,260.216,6.6910,1.4730000e-01,6.0610000e+02
10102,8166299,1,1.176190,131.610,1.5080,6.6170000e-03,2.0900000e+01
10160,8166299,2,1.661710,132.858,7.3550,7.7820000e-02,1.2970000e+01
10101,8165946,1,6.422000,134.581,2.6740,4.0640000e-02,1.6190000e+02
10044,8165617,1,4.865490,132.338,14.0200,5.3970000e-02,1.7490000e+01
10100,8165617,2,4.863640,134.537,15.0100,1.7020000e-01,3.6210000e+01
10043,8164812,1,0.564697,132.026,2.1900,9.5480000e-01,1.2700000e+04
9982,8164262,1,87.455700,136.245,17.1500,8.5740000e+00,1.5640000e+03
9983,8164262,2,2.133000,131.849,7.2260,2.9770000e-02,1.9160000e+01
10041,8164262,3,2.133070,133.521,7.5880,1.3820000e-01,1.3490000e+01
10042,8164262,4,2.133080,132.554,6.3030,7.4700000e-02,2.3160000e+01
9924,8164257,1,6.475400,137.583,2.6010,5.7300000e-02,5.2720000e+02
9980,8164257,2,49.500500,139.041,6.4690,9.6880000e-01,9.5140000e+02
9981,8164257,3,16.858200,142.345,1.9610,6.5610000e-02,7.7530000e+02
9923,8164012,1,1.252740,131.924,2.0640,2.7810000e-02,1.7870000e+02
9922,8162790,1,10.161100,141.514,3.0340,9.0070000e-02,9.8030000e+02
9860,8162789,1,10.161000,141.518,3.1250,2.2540000e-01,1.6060000e+03
9921,8162789,2,5.410370,135.088,2.5000,2.6100000e-02,1.2830000e+02
9859,8162376,1,0.706434,132.136,1.0870,4.2220000e-02,4.9260000e+01
9800,8161830,1,2.203090,133.612,6.2760,2.3070000e-01,2.5350000e+01
9858,8161830,2,4.406010,134.777,14.0200,1.4020000e-01,3.1290000e+01
9799,8161825,1,1.101520,132.536,3.4740,1.1770000e-02,6.9280000e+00
9797,8161816,1,2.203070,133.581,7.3040,6.7160000e-02,8.0550000e+01
9798,8161816,2,4.406790,134.694,9.6380,3.7280000e-01,8.9840000e+01
9740,8161808,1,0.734329,132.013,4.7050,2.5860000e-02,3.6850000e+01
9738,8161715,1,3.304490,134.738,5.8750,1.6240000e-01,2.5040000e+01
9739,8161715,2,2.203190,133.547,9.9890,7.5190000e-02,1.6920000e+01
9681,8161561,1,3.275820,134.220,2.9690,4.4740000e-02,2.7540000e+02
9680,8160953,1,116.331000,173.684,7.1910,2.6690000e-01,1.7990000e+03
9679,8158429,1,31.707800,138.256,6.5750,3.0720000e-01,5.4240000e+02
9678,8158324,1,593.202000,333.720,14.1600,4.0120000e-01,2.9380000e+02
9619,8158127,1,9.428860,140.108,4.4690,1.7930000e-01,5.8420000e+02
9620,8158127,2,4.088930,131.681,3.4460,5.3840000e-02,1.5700000e+02
9621,8158127,3,16.997600,143.864,2.5520,4.1390000e-02,2.3130000e+02
9618,8156120,1,38.584400,136.246,10.5300,5.5450000e-01,1.3360000e+03
10530,8155654,1,6.293440,133.864,2.9940,5.7870000e-02,9.9930000e+01
10529,8155584,1,26.017900,157.300,4.2050,1.3890000e+01,4.0280000e+04
10528,8155368,1,0.718651,131.883,2.1040,1.2390000e+00,1.4060000e+05
10470,8155291,1,0.597039,131.711,1.3670,3.9490000e-02,2.7950000e+01
10467,8154223,1,0.858191,131.916,1.5810,1.0650000e-02,4.7420000e+01
10468,8154223,2,0.921490,132.330,1.1620,3.0950000e-01,2.0600000e+01
10469,8154223,3,0.875647,132.069,2.9530,5.0360000e-02,8.1120000e+01
10406,8153747,1,1.367210,132.627,1.4950,1.1580000e-01,2.2260000e+02
10407,8153747,2,0.512701,131.906,1.3950,7.3570000e-02,9.8980000e+01
10408,8153747,3,0.798014,131.670,2.3990,3.2140000e-02,1.9110000e+02
10346,8153568,1,3.607650,133.629,7.5000,9.2040000e-01,8.2410000e+05
10405,8153568,2,3.607960,131.702,7.5000,3.7930000e-01,3.2340000e+03
10345,8151055,1,29.963400,149.942,2.5120,6.5290000e-02,8.9360000e+02
10282,8150320,1,2.211120,132.559,1.7020,8.2050000e-02,7.1120000e+02
10283,8150320,2,4.617490,135.053,2.6490,7.2180000e-01,5.3090000e+02
10342,8150320,3,27.972300,150.403,4.4890,2.2450000e+00,1.1930000e+03
10343,8150320,4,42.111200,139.526,5.2940,2.6470000e+00,1.3680000e+03
10344,8150320,5,10.198500,137.923,2.4060,6.1910000e-02,5.9310000e+02
10281,8149484,1,1.489380,132.036,2.8490,3.4380000e-02,3.8580000e+01
10222,8149350,1,459.456000,260.098,18.6500,2.8070000e-01,2.6260000e+02
10220,8149341,1,0.666847,131.955,1.7180,7.4190000e-02,2.4670000e+01
10221,8149341,2,0.666856,131.615,2.1460,7.2400000e-02,3.8600000e+01
10219,8145958,1,3.075470,134.479,1.6390,1.4640000e-02,5.1060000e+01
10159,8145789,1,0.835312,131.959,2.1610,1.1300000e+00,1.5560000e+04
10158,8145462,1,0.565793,132.055,2.0000,5.9120000e-02,1.0870000e+03
10157,8144096,1,32.723200,160.592,16.7100,1.5750000e-01,6.1810000e+01
10156,8143783,1,0.739475,132.093,1.7290,3.1880000e-01,2.8670000e+02
10155,8143646,1,548.398000,484.795,10.8100,1.3780000e-01,1.1350000e+02
10098,8143170,1,28.786000,137.113,13.6900,3.2350000e+00,4.9190000e+04
10099,8143170,2,28.785300,150.524,15.4000,3.2310000e+00,2.2700000e+04
10097,8142942,1,5.756230,133.905,1.0880,3.2240000e-02,6.0750000e+02
10096,8142787,1,178.141000,210.116,9.9450,2.2610000e-01,6.6460000e+02
10039,8142547,1,0.536296,132.014,1.2350,1.5340000e-03,6.5970000e-02
10040,8142547,2,0.536402,131.939,1.5000,5.1570000e-02,1.5430000e+03
10037,8129631,1,0.808123,131.680,1.4250,5.0570000e-02,4.4130000e+01
10038,8129631,2,1.903690,132.491,2.3050,1.0480000e-02,1.9330000e+01
9979,8129619,1,0.543680,131.876,1.9950,4.7510000e-03,6.2600000e+00
9978,8129588,1,0.722464,131.745,3.6770,1.2480000e-02,1.3460000e+01
9976,8129189,1,53.647100,152.972,19.3200,6.1630000e+00,2.1720000e+05
9977,8129189,2,53.647000,133.100,19.7300,9.8630000e+00,2.2120000e+04
9920,8129005,1,3.570000,134.480,5.6820,8.2340000e-02,6.9040000e+01
9919,8128965,1,3.570190,134.435,6.8840,1.9090000e+00,9.4490000e+04
9918,8128247,1,3.570170,134.441,5.0050,3.4820000e-02,6.7830000e+01
9857,8128067,1,12.429600,133.771,4.6430,1.3770000e-01,7.8210000e+02
9917,8128067,2,12.429600,140.237,2.1910,5.7560000e-02,6.5940000e+02
9855,8127684,1,0.836841,131.670,1.5480,1.9650000e-02,1.6290000e+02
9856,8127684,2,0.836855,132.005,1.9830,2.6230000e-02,1.7040000e+02
9854,8127648,1,1.023470,131.704,2.3800,2.9190000e+00,1.3150000e+05
9796,8127639,1,1.023470,131.700,1.3330,2.2720000e-01,4.6470000e+02
9795,8127607,1,16.609600,147.619,3.1310,7.0480000e-02,5.0350000e+02
9794,8127586,1,16.609600,147.609,3.2600,6.2770000e-02,3.5210000e+02
9793,8127448,1,1.331160,132.608,4.8640,5.7390000e-02,1.3470000e+02
9737,8126558,1,12.191400,136.335,1.8190,4.2920000e-02,7.1410000e+02
